UPC,Item,Description,Dept,Price,C/U,Case,5-Case
3468921686,771884,NYE NEON SWING 25PERS,77,43.8,0,0,0
81164204338,60631,"NYLN 1.5""PSTRYBRSH",322,6.13,0,0,0
81164204339,60634,"NYLN 2"" PSTRYBRSH",322,6.16,0,0,0
81164204340,60636,"NYLN 3"" PSTRYBRSH",322,8.17,0,0,0
5260306570,56073,OATMILK ORGANIC,204,4.11,12,22.88,22.88
85001052742,77580,OCTO BABY 16-25CT,242,9.04,12,78.56,78.56
85606100589,2420526,OCTOPUS 1-2LB BALL,242,231.15,0,0,0
89440700162,2420140,OCTOPUS 2-4LB BALL,242,236.92,0,0,0
82399844668,2420740,OCTOPUS 2-4LB MEX,242,216.25,0,0,0
20748940000,74894,OCTOPUS 4-6LB SPAN S,242,6.8,0,0,0
1405409305,950038,ODWALLA BLUEBRY B,95,14.81,6,88.86,88.86
72787505435,61314,OIL BOTTLE 8.5Z 9085,321,5.13,0,0,0
76069501615,1020152,OIL BTR ALT C.Q.,102,14.7,3,40.39,40.39
76069500938,1020081,OIL CANOLA CLEAR 1/35#,102,38.47,0,0,0
76069500937,1020080,OIL CANOLA CREAMY 1/35#,102,21.67,0,0,0
76069501719,1020154,OIL CANOLA H/OLEIC 1/35#,102,55.92,0,0,0
76069500935,1020079,OIL CANOLA SALAD 1/35#,102,38.4,0,0,0
4023269077,1020418,OIL CASETTI 75/25 S,102,15.4,6,69.99,69.99
4023269079,1020419,OIL CASETTI 90/10,102,14.75,6,71.95,71.95
4023269080,1020420,OIL CASETTI 90/10,102,46.27,0,0,0
7889514764,1020434,OIL CHILI LKK 6/59Z,102,10.24,6,55.42,55.42
76069500934,1020082,OIL CORN CQ 35LB,102,47.04,0,0,0
76069500713,1020035,OIL CQ PMCE 3LTR,102,9.07,4,33.41,33.41
76069500009,25954,OIL CQ POMACE 1GL,102,19.59,6,81.45,81.45
7627700970,50125,OIL HOT CHILI HC 1 GAL,202,13.42,4,49.12,49.12
72787504154,52047,OIL OLIVE BOTTLE 16Z,321,4.29,0,0,0
76069500025,25960,OIL OLIVE X-VIRGIN 3LTR,102,22.04,4,69.64,69.64
76069501920,1020170,OIL PAN & GRIDDLE 1/35#,102,37.83,0,0,0
76069500933,1020100,OIL PEANUT CQ 1/35#,102,55.23,0,0,0
4023257501,1020450,OIL RICE BRAN 35#,102,51.95,0,0,0
1282200904,30351,OIL SEASAME PURE 56Z,102,19.72,10,171.48,171.48
7889515082,2620425,OIL SESAME LKK,102,14.69,10,128.02,128.02
76069500927,1020070,OIL SESAME PURE RK 4/1GAL,102,29.83,4,100.44,100.44
76069500481,1020077,OIL SOY CLEAR FRY 1/35#,102,36.4,0,0,0
7868473353,1020118,OIL SOY CREAMY FRY 1/35#,102,37.45,0,0,0
76069500931,1020075,OIL SOYBEAN CQ 1/35#,102,35.94,0,0,0
72787507465,68015,OIL VINEGAR SET H918N,321,22.15,0,0,0
88439400786,431659,OKF FARM ALOE COCO 16.9Z,43,10.72,0,0,0
88439400782,431655,OKF FARM ALOE MANG 16.9Z,43,10.72,0,0,0
88439400781,431654,OKF FARM ALOE ORIG 16.9Z,43,10.72,0,0,0
88439400783,431656,OKF FARM ALOE PINE 16.9Z,43,10.72,0,0,0
88439400784,431657,OKF FARM ALOE POMG 16.9Z,43,10.72,0,0,0
88439400785,431658,OKF FARM ALOE STRA 16.9Z,43,10.72,0,0,0
88439400876,431915,OKF FARM FRT PUNCH 16.9Z,43,10.69,0,0,0
7032801065,2020419,OLD BAY HOT SAUCE 64Z,202,10.6,4,39.98,39.98
7127038333,1000120,OLIVE CALA STL SLC,336,10.93,6,64.34,64.34
7127038260,1000075,OLIVE CALA STYLE,336,8.59,6,43.25,43.25
76069500266,69458,OLIVE GRN SLICE SI,336,13,4,47.76,47.76
7127038124,1000074,OLIVE LRG PTD CALA VELLO,336,8.5,6,47.67,47.67
76069500018,26222,OLIVE MED PIT BLK #10,336,7.68,6,40.37,40.37
7299955203,25226,OLIVE RIPE SLC B/P #10,336,9.46,6,54.38,53.02
7127038575,3360026,OLIVE SLICE BLK 6/#10,336,7.16,6,33.75,33.75
5239168553,1000289,OLIVE SLICED #10,336,6.65,6,35.22,35.22
70581472885,1000207,OLIVE SLICED E CAL,100,9.61,6,45.77,45.77
7127039387,52735,OLIVE STF 140/160,336,17.63,4,64.23,64.23
76069502048,1000179,OLIVE STUF 110/120 4/1GAL,336,19.71,4,71.1,71.1
9437921450,80852,OLIVES GREEN SPICY,336,10.95,6,55.25,55.25
76069500017,52733,OLIVES SLC BLK SI 6/#10,336,7.34,6,36.4,36.4
87287600115,470101,OMBU PNT NOIR 750ML,47,6.74,12,80.88,80.88
7127038160,35318,ONION COCKTAIL DD,246,3.97,12,37.5,37.5
4150022006,31352,ONION FRIED FRENCH,295,11.69,6,46.85,46.85
92185505600,2831024,ONION ROLL,283,3.73,0,0,0
20300500000,30050,OPEN,146,2.32,0,0,2.16
84216915026,3260070,OPEN SIGN ALL IN 1 LED-20,326,111.16,0,0,0
80169892415,2110390,OPENER CAN RUBBER 92415R,211,15.64,0,0,0
81294400502,50790,OPENER KING PUNCH,211,2.46,0,0,0
80307000212,472287,OPOLO CAB 750ML,47,18.71,12,216.5,216.5
4190008015,950346,ORANGE JCE 16Z/AD,95,1.03,12,11.31,11.31
9220207300,950278,ORANGE JCE 16Z/RV,95,0.89,30,21.76,21.76
76069502861,950263,ORANGE JUICE JF 4/GAL,95,4.49,4,16.89,16.89
85306900513,36796,ORANGE MANDARIN CQ,234,7.13,6,34.83,34.83
76069500627,13041,ORANGE THUN CITRUS,225,14.31,4,49.26,49.26
84981900101,441895,ORANGINA PET 14.2Z,44,15.16,0,0,0
84981900134,441967,ORANGINA ROUGE 14.2Z,44,14.74,0,0,0
88518620033,471864,OREGON TERRITRY PN 750ML,47,12.35,12,140,140
4400007274,220382,OREO VALUE CLUBPAC 52.5Z,22,10.24,6,58.84,58.84
9492247004,1020432,ORG XTRA VIR OLIVE,102,7.35,12,81.71,81.71
7577936829,1030161,ORGANIC RAW CANE SUGAR,103,25.77,0,0,0
4171217453,860106,ORGANIC TOM DICED #10,86,6.45,6,30.25,30.25
8775201936,471607,ORIBELLA SWT RED 750ML,47,4.99,12,54.99,54.99
7313000075,481119,ORO HAMB BUN WW,283,2.81,0,0,0
7313000278,41200,ORO HAMB POTATO,283,2.94,0,0,0
3900001907,15624,ORT PCNT SALSA MED,202,10.31,4,41.24,41.24
3900001309,2640000,ORTEGA CHILE DICED GREEN,100,4.74,12,50.33,50.33
3120020453,1110096,OS 100%ORANGE JCE 5.5Z,111,18.95,0,0,0
3120032797,431940,OS APPLE JCE 100% 60Z,111,3.38,8,24.65,24.65
3120020452,1110097,OS APPLE JUICE 5.5Z,111,18.95,0,0,0
3120025904,430327,OS BLDY MARY BAR 32Z,254,2.56,12,24.66,24.66
3120021992,2050192,OS CRAISINS 48Z,234,9.29,2,15.64,15.64
31200788252,440291,OS CRAN GRAPE,43,10.04,0,0,0
3120078823,440289,OS CRANBERRY 15.2Z,43,10.24,0,0,0
3120020300,430018,OS CRANBERRY JCE 3LTR,111,5.12,6,29.5,29.5
3120020450,31595,OS CRANBERRY JCE 5.5Z,111,17.92,0,0,0
3120001400,49083,OS CRANBRY JLY SCE,234,6.77,6,37.66,37.66
3120020097,12674,OS CRANBRY JUICE 60Z,111,3.6,8,24.68,24.68
3120025900,430295,OS CRNBRY CKTL BAR 32Z,254,2.01,12,21.64,21.64
3120001435,49082,OS CRNBRY WHOLE SA 101Z,234,7.41,6,38.54,38.54
3120025901,430022,OS GRPFRT WHT BAR 32Z,111,2.32,12,27.05,27.05
3120000866,52280,OS GRPFRT WHT JCE 5.5Z,111,19.45,0,0,0
3120025902,430021,OS ORANGE JCE BAR 32Z,111,2.32,12,21.64,21.64
3120033797,430294,OS ORANGE JUICE 60Z,111,3.03,8,23.61,23.61
3120020454,431841,OS PINEAPPLE JUICE 5.5Z,111,18.95,0,0,0
3120025924,430329,OS PNAPPLE JCE BAR 32Z,111,2.56,12,24.66,24.66
7553634010,3210112,OVAL CAST GRIDDLE 10X7.5,321,14.65,0,0,0
7553634020,2140266,OVAL SERVING GRIDL C/I,321,14.65,0,0,0
7553608070,2140273,OVAL WOOD UNDERLIN WALNUT,321,13.89,0,0,0
76069501594,62000,OVEN MITT 17IN TAN HIHEAT,317,5.51,0,0,0
75937611924,2120311,OVEN MITT ULTRA,317,23.66,0,0,0
7611100082,1900082,OYSTER CHUNU,190,59.38,0,0,0
81164204614,771724,OYSTER/CLAM KNIFE,77,3.18,0,0,0
2210000074,420434,PABST 4/6 CAN 16Z,42,20.99,0,0,0
3354400016,420933,PACIFICO 3PK CN 24Z,42,24.99,0,0,0
80660953069,420079,PACIFICO NR 32OZ,42,33.99,0,0,0
8066095301,28565,PACIFICO NR 2/12 12Z,42,26.49,0,0,0
7206261521,22629,PAD GREEN MED 6X9,231,4.48,15,43.29,43.29
76069500772,2310011,PAD SCOUR HVY DUTY,231,6.56,12,62.97,62.97
7148515003,2310023,PAD SCOUR WHITE,231,3.6,6,18.32,18.32
4801120502,58997,PAD SCR HVY DTY 86CC,231,7.55,6,38.95,38.95
76069500765,56031,PAD X-HEAVY BLUE,231,10.94,0,0,0
70433905540,54522,"PADDLE S/S 36""",323,22.83,0,0,0
70433905580,54523,"PADDLE S/S 48""",323,27.88,0,0,0
81164200801,770424,"PADDLE WOOD 24""",323,4.45,0,0,0
70433905820,60941,"PADDLE WOOD 24""",323,7.18,0,0,0
81164200802,770425,"PADDLE WOOD 36""",211,6.16,0,0,0
70433906980,60942,"PADDLE WOOD 36""",323,9.23,0,0,0
81164200803,770426,"PADDLE WOOD 48""",323,8.1,0,0,0
70433908060,60944,"PADDLE WOOD 48""",323,12.3,0,0,0
76069500762,2310005,PADS GRILL 4X6,231,8.61,0,0,0
70433986103,771500,PAIL GALVANIZED 8X7,321,7.27,0,0,0
72787509948,771444,PAIL GLVNZD 4 X 4,321,2.97,0,0,0
7432303539,1770517,PALETA PAYASO 15CT,177,6.5,0,0,0
3453700000,55599,PALLET WRAP,90,19.94,0,0,0
99999990017,990017,Pallets iGPS,194,0,0,0,0
99999990018,990018,Pallets PECO,194,0,0,0,0
99999990016,990016,Pallets Small Beverage,194,0,0,0,0
99999990019,990019,Pallets Unknown/Other,194,0,0,0,0
3500046157,1250068,PALMOLIVE 90Z,219,11.26,4,38.28,38.28
3511004915,16802,PALMOLIVE PRO ORIG,219,18.6,4,68.54,68.54
3511040043,33226,PALMOLIVE PRO OXY,219,21.61,4,73.47,73.47
3511004917,60613,PALMOLIVE PRO OXY,219,65.48,0,0,0
6414463111,12727,PAM AEROSOL 17Z,102,4.41,6,19.41,19.41
81294400777,2140130,"PAN 1/3 X 2.5""",318,6.67,12,80.04,80.04
81294400778,2140131,"PAN 1/3 X 4""",318,8.19,12,98.28,98.28
81294400779,2140132,"PAN 1/3 X 6""",318,12.16,12,145.92,145.92
81294400781,2140134,"PAN 1/4 X 4""",318,6.89,12,82.68,82.68
81294400782,2140135,"PAN 1/4 X 6""",318,10.76,12,129.12,129.12
81294400783,2140136,"PAN 1/6 X 2.5""",318,4.04,0,0,0
81294400784,2140137,"PAN 1/6 X 4""",318,5.82,12,69.84,69.84
81294400785,2140138,"PAN 1/6 X 6""",318,8.08,12,96.96,96.96
81294400787,2140140,"PAN 1/9 X 4""",318,4.1,12,49.2,49.2
81164205971,3180001,"PAN 1/9X6""",318,5.42,0,0,0
76069502305,2180034,"PAN ALUM 7"" RND",216,36.11,0,0,0
76069502317,2180035,"PAN ALUM 9"" RND",216,71.33,0,0,0
81294400771,2140145,"PAN FULL 2""",318,11.98,0,0,0
81294400772,2140125,"PAN FULL 4""",318,16.07,6,96.42,96.42
81294400773,2140126,"PAN FULL 6""",318,20.63,6,123.78,123.78
80169850422,51048,"PAN FULL DRIPLESS 4.5""",318,21.7,6,130.2,130.2
81294400758,61128,"PAN FULL PERF 2.5""",318,19.52,0,0,0
80169850355,61129,"PAN FULL PERF 4""",318,26,0,0,0
84216910929,81263,"PAN FULL SPILLAGE 6""",318,33.27,0,0,0
70433937360,67578,PAN GRIPPER 8 INCH,323,5,0,0,0
81294400774,2140127,"PAN HALF 2.5""",318,7.76,12,93.12,93.12
81294400775,2140128,"PAN HALF 4""",318,9.53,12,114.36,114.36
81294400776,2140129,"PAN HALF 6""",318,13.83,6,82.98,82.98
80169850361,61131,"PAN HALF PERF 2.5""",318,12.58,0,0,0
81294400770,61132,"PAN HALF PERF 4""",318,14.24,0,0,0
76069502033,59659,PAN LINER 16X24,217,35.52,0,0,0
74938400324,2180100,PAN ROASTER OVAL,216,3.28,0,0,0
76069502304,2180040,PAN S/TBL 1/2 DEEP,216,40.49,0,0,0
76069502315,2180041,PAN S/TBL 1/2 MED,216,36.95,0,0,0
76069502316,760885,PAN S/TBL 1/2 SHLW,216,37.07,0,0,0
76069502889,2160138,PAN S/TBL 1/2DP SUNSET,216,10.75,0,0,0
76069503409,25416,PAN S/TBL FL DP XH,216,66.72,0,0,0
76069502303,2180037,PAN S/TBL FULL DP,216,58.73,0,0,0
76069502313,2180038,PAN S/TBL FULL MED,216,52.05,0,0,0
76069502314,760886,PAN S/TBL FULL SHL,216,51.55,0,0,0
76069502891,2160139,PAN S/TBLE FL DP SUNSET,216,16.49,0,0,0
6069500219,12728,PAN SPRAY C.Q. 6/17Z,102,3.42,6,16.38,16.38
76069501616,1020146,PAN SPRAY OIL BASE 6/17Z,102,4.38,6,19.32,19.32
81073202160,671154,PANCAKE BUTTERMILK,67,11.03,0,0,0
68615120084,670059,"PANCAKE BUTTERMILK 4""",67,5.15,0,0,0
81164203777,840440,PANCAKE DISPEN ALU APCD-6,215,82.49,0,0,0
4579604738,2510071,PANCAKE SYRUP S/F 12Z,251,2.81,12,25.31,25.31
20772190000,77219,PANCETTA 1/2 DAN,33,7.37,0,0,0
20700680000,70068,PANCETTA SWEET FIO R/W,33,9.82,0,0,9.51
87575400474,220460,PANETTONE MINI 6PK,22,4.93,0,0,0
87575400688,282205,PANETTONE VANILLA 26.2Z,23,4.99,12,59.88,59.88
61512911401,771634,PANINI GRILL BRUSH 11401,77,14.68,0,0,0
81164203349,840642,PANINI GRILL WINCO,84,221.09,0,0,0
1786980460,1540007,PANINO ITALN TRIO FIOR,147,12.32,8,96.09,96.09
89074900183,2061251,PANKO ALL NATURAL,206,11.26,0,0,0
89074900100,23070,PANKO BREAD CRUMBS 1/20#,206,21.5,0,0,0
7432309123,10095,PANQUECITO 3.52Z,39,1.41,0,0,0
67854410373,2120096,PANT BAGGY BLK LRG LARGE,212,20,0,0,0
67854410371,2120094,PANT BAGGY BLK SML SMALL,212,20,0,0,0
67854410374,2120097,PANT BAGGY BLK XLG XLARGE,212,20,0,0,0
67854410372,2120095,PANT BGY BLK MD,212,20,0,0,0
67854410383,2120070,PANT BGY CHK LG,212,19.95,0,0,0
67854410382,2120069,PANT BGY CHK MD,212,19.95,0,0,0
67854410381,2120068,PANT BGY CHK SM,212,19.95,0,0,0
67854410384,2120071,PANT BGY CHK XL,212,19.95,0,0,0
67854496522,2120555,PANT LGHT BLK LG S,212,21.99,0,0,0
67854496523,2120554,PANT LGHT BLK MD S,212,21.99,0,0,0
67854496524,2120553,PANT LGHT BLK SM S,212,21.99,0,0,0
67854496525,2120556,PANT LGHT BLK XL S,212,21.99,0,0,0
78707400454,55587,"PAPER BUTCH 15""WHT",113,42.48,0,0,0
76069503373,2660180,PAPER SFL 1Z SUNSET,266,2.47,20,35.6,35.6
76069503375,2660182,PAPER SFL 2Z SUNSET,266,3.52,20,50.73,50.73
76069503372,2660179,PAPER SFL.5Z,266,1.58,20,26.33,26.33
75937611487,771260,PAPER TOWEL DISPEN,319,59.16,0,0,0
8707400091,55624,PAPER WRAP 14X14,217,20.71,4,70.42,70.42
78707400092,55623,PAPER WRAP 15X16 10,217,28.37,3,68.42,68.42
8995300016,1070452,PAPRIKA 5#,107,8.98,0,0,0
76069503255,2700050,PARASOL PCKS 144CT,270,8.06,50,354.92,354.92
8015391054114,471403,PARLOVINI PROSECCO 750ML,47,6.69,12,74.4,74.4
15391054015,472020,PAROLVINI PINOT GR 750ML,47,4.99,12,56.88,56.88
8015391054213,472018,PAROLVINI PROSECCO 187ML,47,3.29,24,71.76,71.76
2265219144,430393,PARROT COCONUT WTR 16.9Z,334,23.2,0,0,0
89859800119,472273,PASO OAKS CAB 750ML,47,6.89,12,76.8,76.8
89859800127,472274,PASO OAKS MERLOT 750ML,47,6.89,12,76.5,76.5
20716840000,71684,PAST NY BRISKET CP,150,5.09,0,0,0
7680850106,35256,PASTA ANGEL HAIR,49,30.49,0,0,0
72787507877,770352,PASTA BSKT LRGE,211,35.19,0,0,0
72787507876,770351,PASTA BSKT SMLL,211,30.72,0,0,0
7680803911,67955,PASTA CAPELLINI,49,21.3,0,0,0
7680803921,35372,PASTA FARFALLE,49,21.34,0,0,0
7680800420,490308,PASTA G/F PENNE,49,19.23,0,0,0
7680803916,35371,PASTA LINGUINE,49,21.3,0,0,0
7680803408,67960,PASTA PENNONI RIGA,49,21.33,0,0,0
7680803928,67961,PASTA RIGATONI,49,22.3,0,0,0
7484778921,2400008,PASTA SHEETS SEV,240,17.09,0,0,0
76069503087,2400222,PASTA SHEETS SI,240,15.34,0,0,0
7680803914,35370,PASTA THK SPAGHTI,49,21.3,0,0,0
4473820195,30214,PASTE CURRY GREEN 12/35Z,106,5.85,12,59.28,59.28
4473820169,30215,PASTE CURRY RED 12/35Z,106,5.85,12,59.28,59.28
4473820196,30216,PASTE CURRY YELLOW 35Z,106,5.85,12,59.28,59.28
2446306124,13417,PASTE SAMBAL CHILI 136Z,202,12.19,3,26.4,26.4
81612500047,2620202,PASTE SOYBEAN OIL 16Z,262,4.51,24,91.2,91.2
2700038835,860148,PASTE TOMATO HUNTS 6/#10,86,7.82,6,40.39,40.39
7432309513,35667,PASTITAS CKIE&BTR 3.88Z,39,1.41,0,0,0
20783090000,78309,PASTRAMI BF HALAL TAYBI,150,5.87,0,0,5.38
20716850000,71685,PASTRAMI BRISKET BAR-M,150,5.5,0,0,0
2065203035,78018,PASTRAMI SLICED KRUSE,150,55.82,6,306.55,306.55
20567120000,56712,PASTRAMI SMKD W/A KRUSE,150,10.12,0,0,9.38
20284270000,28427,PASTRAMI SMOKED KRUSE,150,10.62,0,0,9.89
84216911786,60641,"PASTRY BAG 12""",322,3.67,0,0,0
84216911788,60643,"PASTRY BAG 16""",322,3.89,0,0,0
84216911790,60645,"PASTRY BAG 21""",322,5.51,0,0,0
84216911791,60646,"PASTRY BAG 24""",322,6.76,0,0,0
1496304712,771391,"PASTRYBAG ROLL 12""",322,11.67,0,0,0
1496304718,3220011,"PASTRYBAG ROLL 18""",322,16.22,0,0,0
1496304721,771390,"PASTRYBAG ROLL 21""",322,21.27,0,0,0
4800101151,2330265,PC BF KETCHUP 9G,233,10.24,0,0,0
4973309107,2330097,PC CHOLULA ORIGINL 200CT,233,10.95,0,0,0
6435789434,2330010,PC CRSH PEPPER SI 500CT,233,8.77,0,0,0
4150001008,2330250,PC FRNCHS YLW MUST 500CT,233,10.59,0,0,0
76069500292,32557,PC GRAPE JLY CUP,233,8.99,0,0,0
1300053360,39967,PC HEINZ MALT VNGR 9GR,233,15.98,0,0,0
2100066358,22256,PC HONEY KRAFT PCH 200CT,233,16.72,0,0,0
1300001360,2330266,PC HONEYRACHA 1Z 100CT,233,19.12,0,0,0
76069500286,32563,PC HOT SAUCE PCH,233,5.5,0,0,0
4150085405,2330199,PC HOT SCE FRANKS,233,14.84,0,0,0
1300053462,2330261,PC HZ KTCHP SACHET 100CT,233,5.95,0,0,0
76069500870,2330064,PC JELLY ASSRT#12,233,9.8,0,0,0
4133510579,56021,PC KENS BALSM VNGT 1.5Z,233,19.76,0,0,0
4133508139,56016,PC KENS BLU CHZE 1.5Z,233,18.94,0,0,0
4133508279,54244,PC KENS CSR DRS 1.5Z,233,18.95,0,0,0
4133508589,56022,PC KENS GLD ITALN 1.5Z,233,16.29,0,0,0
4133507899,54242,PC KENS RANCH DRS 60CT,233,17.28,0,0,0
76069500288,32565,PC KETCHUP CHF QLT 1000CT,233,15.76,0,0,0
1300098480,30386,PC KETCHUP HEINZ 9GM,233,33.75,0,0,0
76069500290,32564,PC MAYO 9GM,233,7,0,0,0
4800135166,2330215,PC MAYO BEST FOOD,233,19.23,0,0,0
1300063050,2330020,PC MUSTARD HEINZ 500CT,233,14.04,0,0,0
76069500289,32566,PC MUSTARD PCH,233,6.5,0,0,0
76069500645,2330011,PC PARM CHEESE SI 200CT,233,10.49,0,0,0
76069500083,46857,PC PEPR PKT DC,233,8.71,0,0,0
76069500087,46855,PC SALT PKT DC,233,7.32,0,0,0
7889513387,2330249,PC SRIRACHA CHILI 500CT,233,16.38,0,0,0
76069500487,1030033,PC SUGAR SUB BLUE 1000CT,233,6.96,0,0,0
76069500099,88860,PC SUGAR SUB PINK 1000CT,233,6.84,0,0,0
76069501830,1030063,PC SUGAR SUB YELLO 1000CT,233,8.69,0,0,0
4480052105,2330112,PC SWEET & LOW RD 2000CT,233,17.39,0,0,16.5
76069500291,32559,PC SYRUP CUP,233,8.4,0,0,0
76069500287,32560,PC TARTAR SAUCE,233,6.84,0,0,0
88828940046,59434,PD APPLE FUJI 3LB,361,3.54,12,42.48,42.48
88828940338,59427,PD APPLE FUJI 5LB,361,11.04,4,44.16,44.16
88828940069,42521,PD APPLE GALA 3LB,361,4.2,12,50.4,50.4
3338300023,42610,PD APPLE GALA 5LB,361,4.9,8,39.2,39.2
2060042609,42609,PD APPLE GRNY 3LB,361,5.23,12,62.76,62.76
3338302201,42614,PD APPLE GRNY 5LB,361,4.9,8,39.2,39.2
2060079208,79208,PD APPLE GRNY 5LB,361,5.08,0,0,0
2079310000,79307,PD APPLE RED 163,361,24.24,0,0,0
3338300001,44129,PD APPLE RED 3LB,361,3.03,12,36.36,36.36
2060042611,42611,PD APPLE RED 5LB,361,4.06,0,0,0
2060045948,45948,PD APPLE RED 5LB,180,27.6,0,0,0
2870001968,1800026,PD APPLE RED SLICE,180,5.95,4,21.73,21.73
2060059422,59422,PD APPLES FUJI 72C,361,24.48,0,0,0
888289603995,42580,PD APPLES GALA 100,361,37.83,0,0,0
888289249490,44190,PD APPLES GALA 72C,361,52.8,0,0,0
2060042623,42623,PD APPLES GRNY 100,361,51.64,0,0,0
888289596815,79302,PD APPLES GRNY 72C,361,51.64,0,0,0
2060050129,50129,PD APPLES GRNY 88C,361,65.28,0,0,0
2060073027,73027,PD APPLES HNY CRSP,180,61.37,0,0,0
888289594460,79303,PD APPLES RED 100C,361,25.61,0,0,0
2060042577,42577,PD APPLES RED 72CT,361,27.93,0,0,0
2060043403,43403,PD APPLES RED 88CT,361,20.25,0,0,0
2060044172,44172,PD APRICOT DRY 28LBS,180,98.22,0,0,0
2060059875,59875,PD ARROW ROOT 3CT,66,16.34,0,0,0
4711200260021,59890,PD ARROWROOT,182,43.02,0,0,0
2060073034,73034,PD ARTICHOKE 12CT,182,68.29,0,0,0
2060043424,43424,PD ARTICHOKE 24/30,65,4.36,6,24.57,24.57
2060042491,42491,PD ARTICHOKE BABY,182,67.45,0,0,0
2060045954,45954,PD ARTICHOKE JRSLM,66,25.55,0,0,0
3022302669,44202,PD ARUGULA FRESH,299,6.34,2,10.34,10.34
2060045922,45922,PD ASN BEAN CAKES,66,2.06,0,0,0
75430788058,2620294,PD ASN CHOW MEIN,299,5.13,0,0,0
4252472112,42520,PD ASN EGGROLL WRP,299,1.58,12,13.72,13.72
2060050054,50054,PD ASN GAI CHY BBY,288,30.64,0,0,0
2060050012,650012,PD ASN GAI LAN CHN,182,39.84,0,0,0
78467224172,42555,PD ASN GINGER WHT S,287,33,0,0,0
2060043221,43221,PD ASN NOODLE EGG,299,7.06,10,65.98,65.98
2060043220,43220,PD ASN NOODLE EGG,299,10.89,6,42.26,42.26
2060043222,43222,PD ASN PAD THAI,299,12.09,5,39.44,39.44
7049203534,2990015,PD ASN RAMEN RTE,299,6.02,8,36.57,36.57
8275720002,2620305,PD ASN RICE NOODLE,299,12.29,5,40.09,40.09
75430788059,2620295,PD ASN STIR FRY,299,3.09,0,0,0
7049203535,2990014,PD ASN UDON RTE,299,6.02,8,36.57,36.57
4252452012,59459,PD ASN WONTON,299,2.01,12,16.02,16.02
2060020172,2620172,PD ASN WRAP EGGROL,299,4.83,20,52.36,52.36
2060020174,2620174,PD ASN WRAP PTSTKR,299,2.13,12,14.77,14.77
4252452007,2620173,PD ASN WRAP WONTON,299,2.16,24,30.85,30.85
5430788878,2620296,PD ASN YAKISOBA,299,3.09,0,0,0
7049203536,2990016,PD ASN YAKISOBA,299,6.02,8,36.54,36.54
2060034562,34562,PD ASORTD CRNATION,292,7.17,0,0,0
2060042534,42534,PD ASPARAGUS 11LB,182,43.57,0,0,0
33074906558,42579,PD ASPARAGUS BAG,182,11.95,12,142.31,142.31
2060043054,43054,PD ASPARAGUS JBO,182,38.63,0,0,0
2060044120,44120,PD AVOCADO BAG,182,5.91,10,40.92,40.92
2060080013,42618,PD AVOCADO HASS #1,182,35.57,0,0,0
2060044208,44208,PD AVOCADO HASS 50,182,38.86,0,0,0
2060040046,40046,PD AVOCADO HASS 8C,330,12.29,6,73.74,73.74
2060042497,42497,PD AVOCADO HASS 96,182,30.45,0,0,0
70108031081,59113,PD AVOCADO HASS HG,182,40.2,0,0,0
2060044301,44301,PD AVOCADO HASS OR,182,42.91,0,0,0
70108031082,44166,PD AVOCADO HASS SM,182,24.32,0,0,0
2060045966,45966,PD AVOCADO HASS SM,182,31.66,0,0,0
7074011134,72993,PD AVOCADO LG VIP,182,55.62,0,0,0
2060060734,60734,PD BABY RED OAK 2#,65,19.41,0,0,0
2060042816,42816,PD BANANA 15#,65,17.36,0,0,0
702060042595,42595,PD BANANA 3LB,66,2.32,16,30.4,30.4
7490410404,53357,PD BANANA 40#LOCAL,65,14.11,0,0,0
2060042589,42589,PD BANANA 40LB BKR,65,18.2,0,0,0
2060057019,57019,PD BANANA CELLO,66,2.01,0,0,0
2060060122,60122,PD BANANA DEAD GRN,65,20.25,0,0,0
2060060125,60125,PD BANANA FLOWER,66,45.24,0,0,0
2060059129,59129,PD BANANA LEAF,361,15.32,0,0,0
2060040593,40593,PD BANANA LEAVES,65,27.6,0,0,0
2060042669,42669,PD BANANA PLANTAIN,65,28.62,0,0,0
2060042500,42500,PD BANANA QUAD 4/10LB,66,5.64,4,22.56,22.56
2060060124,60124,PD BANANA RP PLANT,65,25.37,0,0,0
85181200319,43434,PD BASIL LIVING,65,2.01,12,17.47,17.47
85101400802,2990006,PD BASIL THAI 5LB,299,8.75,0,0,0
2060045931,45931,PD BEAN BAKED CAKE,65,2.32,30,64.91,64.91
2060045940,45940,PD BEAN BEAKED STR 6Z,182,2.21,30,64.71,64.71
2060042505,42505,PD BEAN GRN BLAKE,182,51.09,0,0,0
87489600767,44028,PD BEAN GRN ORGN 24Z,66,5.08,5,24.58,24.58
87489600761,44145,PD BEAN GRN TRIMED,299,11.04,2,22.08,22.08
2060073043,73043,PD BEAN VANILLA,66,156.56,0,0,0
2060045941,45941,PD BEAN WHT STRIP 6Z,182,59.27,30,"1,711.07","1,711.07"
2060042509,42509,PD BEAN YLLW WAX,188,22.23,0,0,0
2060040750,40750,PD BEET BABY GOLD,66,1.03,0,0,0
2060040749,40749,PD BEET BABY RED,66,1.03,0,0,0
2060040742,40742,PD BEET BUNCH,361,14.11,0,0,0
2060079262,79262,PD BEET GOLD 25LBS,361,26.57,0,0,0
81490501001,42578,PD BEET SK 25 LB,361,10.56,0,0,0
